"url","http_status","api_status","verdict","coverage_state","indexing_state","robots_state","page_fetch_state","last_crawl_time","google_canonical","user_canonical","rich_results_verdict","mobile_usability_verdict","error_reason","error_message"
"https://brightai.site/",200,"OK","PASS","تم إرسال الصفحة وتمت فهرستها","INDEXING_ALLOWED","ALLOWED","SUCCESSFUL","2026-02-28T19:38:24Z","https://brightai.site/","https://brightai.site/","PASS","VERDICT_UNSPECIFIED","",""
"https://brightai.site/about",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-agent",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-bots",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-bots/BrightMath",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-bots/BrightProject",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-bots/BrightRecruiter",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-bots/BrightSales",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-bots/BrightSupport",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-scolecs",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/ai-workflows",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog",200,"OK","NEUTRAL","تم الزحف إلى الصفحة - لم تتم فهرستها حاليًا","INDEXING_ALLOWED","ALLOWED","SUCCESSFUL","2025-09-27T02:20:24Z","https://brightai.site/blog","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A3%D8%AA%D9%85%D8%AA%D8%A9-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%AD%D9%84%D9%88%D9%84-%D9%85%D8%AE%D8%B5%D8%B5%D8%A9-%D9%84%D8%AA%D8%AD%D9%84%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9-%D9%88%D8%AA%D8%AD%D8%B3%D9%8A%D9%86-%D9%85%D8%AD%D8%B1%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D8%AD%D8%AB-1",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A3%D8%AA%D9%85%D8%AA%D8%A9-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82-%D8%A5%D9%84%D9%89-%D8%AA%D8%AD%D8%B3%D9%8A%D9%86-%D8%A7%D9%84%D9%83%D9%81%D8%A7%D8%A1%D8%A9-%D8%A7%D9%84%D8%AA%D8%B4%D8%BA%D9%8A%D9%84%D9%8A%D8%A9",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D9%83%D9%8A%D9%81-%D8%AA%D8%B3%D9%87%D9%85-%D9%81%D9%8A-%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D8%A7%D9%84%D8%AA%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A-%D9%84%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A7%D9%84%D8%A3%D8%AA%D9%85%D8%AA%D8%A9-%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D8%A9-%D9%88%D8%A3%D8%AA%D9%85%D8%AA%D8%A9-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D9%83%D8%B1%D8%B1%D8%A9-%D9%83%D9%8A%D9%81%D9%8A%D8%A9-%D8%AA%D8%AD%D8%B3%D9%8A%D9%86-%D8%A7%D9%84%D9%83%D9%81%D8%A7%D8%A1%D8%A9-%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%A7%D8%AC%D9%8A%D8%A9",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A7%D9%84%D8%A3%D8%AA%D9%85%D8%AA%D8%A9-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%A9-%D9%88%D8%A3%D8%AA%D9%85%D8%AA%D8%A9-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B1%D8%AF-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1%D9%8A%D8%A9-%D8%AD%D9%84%D9%88%D9%84-%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%B0%D9%83%D9%8A%D8%A9",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A7%D9%84%D8%AA%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A-%D9%88%D8%A3%D8%AA%D9%85%D8%AA%D8%A9-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D9%83%D9%8A%D9%81-%D9%8A%D9%85%D9%83%D9%86-%D9%84%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A3%D9%86-%D9%8A%D9%82%D9%88%D8%AF-%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D9%83%D8%A7%D8%B1",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D8%A2%D9%84%D9%8A-%D9%88%D8%A7%D9%84%D8%B1%D8%A4%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D8%B3%D9%88%D8%A8%D9%8A%D8%A9-%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D9%81%D9%8A-%D9%85%D8%B9%D8%A7%D9%84%D8%AC%D8%A9-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%B9%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B9%D8%B1%D9%81-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B5%D9%88%D8%B1",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D9%88-%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%AA%D8%AD%D9%84%D9%8A%D9%84-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D8%AA%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D8%A2%D9%84%D8%A9-%D9%88-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/%D9%85%D9%82%D8%A7%D9%84-%D8%AA%D8%AD%D9%84%D9%8A%D9%84",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/Generative-artificial-intelligence",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-agent",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-energy-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-finance-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-generative-content-industry-saudi-arabia",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-guide-saudi-business",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-healthcare-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-implementation-cost-guide",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ai-transformation",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/automation/hr-automation-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/big-data-analysis",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/business-intelligence-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/case-study-saudi-companies-ai-agents-customer-service",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/chatgpt-vs-claude-vs-gemini-arabic",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/choose-ai-company-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/commerce-ministry-chatbot",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/data-analytics/kpi-dashboard-guide",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/data-analytics/power-bi-saudi-guide",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/digital-banking-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/digital-health-smart-archive",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/future-of-intelligent-data-analysis-finance-sector",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/generative-artificial-intelligence-2",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/hr-automation-case-study",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/intelligent-data-analysis",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/kfshrc-breast-cancer-ai",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/ksu-adaptive-learning",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/nca-ai-compliance-saudi",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/nca-compliance",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/private-hospital-scheduling-optimization",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/process-automation",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/production-line",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/riyadh-municipality-ai-license",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-agritech-smart-farming",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-bank-fraud-detection",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-dates-quality-ai",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-ecommerce-ai-growth",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-edtech-personalized-learning",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-energy-predictive-maintenance",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-factory-ai-productivity",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-hospitality-dynamic-pricing",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-insurance-claims-ai",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-logistics-route-optimization",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
"https://brightai.site/blog/saudi-manufacturing-predictive-maintenance",200,"OK","NEUTRAL","لم يتعرّف محرّك بحث Google على عنوان URL.","INDEXING_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","PAGE_FETCH_STATE_UNSPECIFIED","","","","","VERDICT_UNSPECIFIED","",""
